timestamp,orientation
2025-03-11 23:44:59.176,-0.17
2025-03-11 23:44:59.543,-0.20
2025-03-11 23:45:00.005,-0.16
2025-03-11 23:45:00.510,-0.20
2025-03-11 23:45:00.707,-0.26
2025-03-11 23:45:00.776,-0.29
2025-03-11 23:45:01.112,-0.24
2025-03-11 23:45:01.509,-0.21
2025-03-11 23:45:01.778,-0.18
2025-03-11 23:45:01.879,-0.14
2025-03-11 23:45:02.444,-0.17
2025-03-11 23:45:02.642,-0.21
2025-03-11 23:45:02.874,-0.16
2025-03-11 23:45:03.008,-0.12
2025-03-11 23:45:03.208,-0.16
2025-03-11 23:45:03.341,-0.13
2025-03-11 23:45:03.843,-0.16
2025-03-11 23:45:04.179,-0.23
2025-03-11 23:45:04.343,-0.18
2025-03-11 23:45:04.874,-0.20
2025-03-11 23:45:05.273,-0.26
2025-03-11 23:45:05.440,-0.23
2025-03-11 23:45:05.573,-0.30
2025-03-11 23:45:05.737,-0.35
2025-03-11 23:45:06.037,-0.30
2025-03-11 23:45:06.103,-0.27
2025-03-11 23:45:06.375,-0.20
2025-03-11 23:45:06.610,-0.27
2025-03-11 23:45:06.705,-0.34
2025-03-11 23:45:06.805,-0.40
2025-03-11 23:45:07.040,-0.34
2025-03-11 23:45:07.142,-0.29
2025-03-11 23:45:07.242,-0.25
2025-03-11 23:45:07.339,-0.29
2025-03-11 23:45:07.537,-0.33
2025-03-11 23:45:07.674,-0.30
2025-03-11 23:45:07.774,-0.26
2025-03-11 23:45:07.977,-0.23
2025-03-11 23:45:08.240,-0.30
2025-03-11 23:45:08.673,-0.26
2025-03-11 23:45:09.205,-0.25
2025-03-11 23:45:09.274,-0.22
2025-03-11 23:45:09.638,-0.28
2025-03-11 23:45:09.872,-0.32
2025-03-11 23:45:09.973,-0.36
2025-03-11 23:45:10.074,-0.30
2025-03-11 23:45:10.372,-0.23
2025-03-11 23:45:10.540,-0.28
2025-03-11 23:45:10.639,-0.34
2025-03-11 23:45:11.070,-0.28
2025-03-11 23:45:11.271,-0.24
2025-03-11 23:45:11.437,-0.27
2025-03-11 23:45:11.971,-0.25
2025-03-11 23:45:12.169,-0.19
2025-03-11 23:45:12.239,-0.24
2025-03-11 23:45:12.638,-0.29
2025-03-11 23:45:13.141,-0.31
2025-03-11 23:45:13.242,-0.38
2025-03-11 23:45:13.706,-0.32
2025-03-11 23:45:14.175,-0.28
2025-03-11 23:45:14.268,-0.23
2025-03-11 23:45:14.401,-0.30
2025-03-11 23:45:14.469,-0.40
2025-03-11 23:45:14.604,-0.43
2025-03-11 23:45:14.708,-0.46
2025-03-11 23:45:14.807,-0.39
2025-03-11 23:45:14.902,-0.34
2025-03-11 23:45:15.174,-0.29
2025-03-11 23:45:15.534,-0.32
2025-03-11 23:45:15.938,-0.35
2025-03-11 23:45:16.336,-0.29
2025-03-11 23:45:16.568,-0.25
